Hogar;Persona;Viaje;Etapa;ZonaOrigen;ZonaDestino;ComunaOrigen;ComunaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Modo;CuadrasAntes;MinutosAntes;Autopistas;NoUsaAutopistas;Estaciona;CostoEstacionamiento;FormaPago;EstacionTrenIni;EstacionTrenFin;TarifaTren;RecorridoTransantiago;TiempoEsperaTstgo;TiempoEsperaBus;BusesPerdidos;TarifaBusNoTransantiago;EstacionMetroIni;EstacionMetroFin;HorarioMetro;MetrosPerdidos;EstacionMetroCambio;RecorridoTxc;TiempoEsperaTxc;TarifaTxc;TiempoEsperaTaxi;TarifaTaxi;PropiedadBicicleta;UsaCiclovia;CirculacionBicicleta;EstacionaBicicleta;ModoEstacionaBicicleta;UsoHabitualBicicleta
232211;23221101;2322110101;23221101011;685;685;100;100;349606,4375;6278010;349796;6277850;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221101;2322110102;23221101021;685;685;100;100;349796;6277850;349605,9063;6278009;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221101;2322110103;23221101031;685;685;100;100;349605,9063;6278009;349616,2813;6278100;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221101;2322110104;23221101041;685;685;100;100;349616,2813;6278100;349606,4375;6278010;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221102;2322110201;23221102011;685;685;100;100;349606,4375;6278010;349794;6277853;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221102;2322110202;23221102021;685;685;100;100;349794;6277853;349606,4375;6278010;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221103;2322110301;23221103011;685;685;100;100;349606,4375;6278010;349792;6277851;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221103;2322110302;23221103021;685;685;100;100;349792;6277851;349606,4375;6278010;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221104;2322110401;23221104011;685;685;100;100;349606,4375;6278010;349792;6277850;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232211;23221104;2322110402;23221104021;685;685;100;100;349792;6277850;349606,4375;6278010;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222001;2322200101;23222001011;685;255;100;327;349543,5938;6277944;349019,625;6278448;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;1;2;1
232220;23222001;2322200102;23222001021;255;685;327;100;349019,625;6278448;349543,5938;6277944;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;1;2;1
232220;23222001;2322200103;23222001031;685;255;100;327;349543,5938;6277944;349019,625;6278448;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;1;2;1
232220;23222001;2322200104;23222001041;255;685;327;100;349019,625;6278448;349543,5938;6277944;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;1;2;1
232220;23222001;2322200105;23222001051;685;255;100;327;349543,5938;6277944;349019,625;6278448;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;1;2;1
232220;23222002;2322200201;23222002011;685;685;100;100;349543,5938;6277944;349449,8125;6278093;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222002;2322200202;23222002021;685;685;100;100;349449,8125;6278093;349543,5938;6277944;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222003;2322200301;23222003011;685;758;100;98;349543,5938;6277944;340894,2188;6282229;14;5;10;;;;;;;;;;;10;0;550;;;;;;;;;;;;;;;;
232220;23222003;2322200301;23222003012;758;999;98;999;340894,2188;6282229;339613,5938;6219296;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222003;2322200302;23222003021;999;0;999;0;339613,5938;6219296;;;17;0;0;E;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222003;2322200302;23222003022;0;687;0;100;;;349130,625;6278955;14;1;5;;;;;;;;;;;15;0;550;;;;;;;;;;;;;;;;
232220;23222004;2322200401;23222004011;685;685;100;100;349543,5938;6277944;349449,8125;6278093;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232220;23222004;2322200402;23222004021;685;685;100;100;349449,8125;6278093;349543,5938;6277944;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232240;23224001;2322400101;23224001011;685;688;100;100;349342,4063;6278315;353147,125;6283619,5;2;2;6;;;;;;;;;10509;30;;0;;;;;;;;;;;;;;;;;
232240;23224001;2322400102;23224001021;688;685;100;100;353147,125;6283619,5;349327,3125;6278094,5;2;0;0;;;;;;;;;10509;20;;0;;;;;;;;;;;;;;;;;
232240;23224004;2322400401;23224004011;685;30;100;70;349342,4063;6278315;347426,0938;6294815;3;3;10;;;;;;;;;10723;60;;0;;;;;;;;;;;;;;;;;
232240;23224004;2322400402;23224004021;29;685;70;100;346685,6875;6294759;349021,25;6278404,5;3;3;10;;;;;;;;;10723;60;;0;;;;;;;;;;;;;;;;;
232250;23225001;2322500101;23225001011;713;713;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232250;23225001;2322500102;23225001021;713;713;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232250;23225002;2322500201;23225002011;713;712;100;100;355184,4688;6280729,5;353806,9688;6280431,5;2;1;2;;;;;;;;;9230;20;;0;;;;;;;;;;;;;;;;;
232250;23225002;2322500202;23225002021;717;713;100;100;353460,2188;6280234;355278,875;6280661;2;5;15;;;;;;;;;9994;30;;0;;;;;;;;;;;;;;;;;
232250;23225002;2322500203;23225002031;713;712;100;100;355175,5313;6280818,5;353806,9688;6280431,5;2;1;2;;;;;;;;;9230;30;;0;;;;;;;;;;;;;;;;;
232250;23225002;2322500204;23225002041;717;713;100;100;353460,2188;6280234;355278,875;6280661;2;6;15;;;;;;;;;9994;30;;0;;;;;;;;;;;;;;;;;
232250;23225003;2322500301;23225003011;713;712;100;100;355184,4688;6280729,5;353806,9688;6280431,5;2;1;2;;;;;;;;;9230;5;;0;;;;;;;;;;;;;;;;;
232250;23225003;2322500301;23225003012;712;697;100;100;353806,9688;6280431,5;353489,5938;6281708,5;2;0;0;;;;;;;;;10291;10;;0;;;;;;;;;;;;;;;;;
232250;23225003;2322500302;23225003021;697;710;100;100;353489,5938;6281708,5;353587,5;6281296,5;3;2;5;;;;;;;;;10656;3;;0;;;;;;;;;;;;;;;;;
232250;23225003;2322500302;23225003022;710;692;100;100;353587,5;6281296,5;352367,6563;6278691,5;2;0;0;;;;;;;;;9359;10;;0;;;;;;;;;;;;;;;;;
232250;23225004;2322500401;23225004011;713;712;100;100;355184,4688;6280729,5;353806,9688;6280431,5;2;1;2;;;;;;;;;9230;20;;0;;;;;;;;;;;;;;;;;
232250;23225004;2322500402;23225004021;717;713;100;100;353460,2188;6280234;355278,875;6280661;2;6;15;;;;;;;;;9994;10;;0;;;;;;;;;;;;;;;;;
232261;23226101;2322610101;23226101011;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226101;2322610102;23226101021;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226103;2322610301;23226103011;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226103;2322610302;23226103021;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226103;2322610303;23226103031;725;712;100;100;355609,2188;6283047,5;353808,4375;6280043;5;2;5;;;;;;;;;;;;0;;;;;;;120;10;500;;;;;;;;
232261;23226103;2322610304;23226103041;712;725;100;100;353808,4375;6280043;355637,8125;6282849,5;5;2;6;;;;;;;;;;;;0;;;;;;;120;9;500;;;;;;;;
232261;23226103;2322610305;23226103051;725;697;100;100;355791,3438;6282870;352739,3438;6282587,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226105;2322610501;23226105011;725;688;100;100;355609,25;6283047;353147,125;6283619,5;2;2;5;;;;;;;;;10787;20;;0;;;;;;;;;;;;;;;;;
232261;23226105;2322610501;23226105012;688;292;100;71;353147,125;6283619,5;354148,6875;6302235,5;4;1;2;;;;;;;;;;;;0;;4020;1025;1;;H;;;;;;;;;;;
232261;23226105;2322610502;23226105021;307;704;71;100;354074,1563;6302413;353280,6563;6283312,5;4;1;4;;;;;;;;;;;;0;;1025;4020;1;;D;;;;;;;;;;;
232261;23226105;2322610502;23226105022;704;725;100;100;353280,6563;6283312,5;355653,0313;6282850,5;2;0;0;;;;;;;;;10787;19;;0;;;;;;;;;;;;;;;;;
232261;23226106;2322610601;23226106011;725;700;100;100;355609,25;6283047;355710,25;6283967;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226106;2322610602;23226106021;700;725;100;100;355710,25;6283967;355609,2188;6283047,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226107;2322610701;23226107011;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232261;23226107;2322610702;23226107021;725;725;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232271;23227101;2322710101;23227101011;699;205;100;93;355293,6875;6286497,5;354223,6563;6287334;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
232271;23227101;2322710102;23227101021;205;699;93;100;354223,6563;6287334;355293,875;6286497;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
232271;23227102;2322710201;23227102011;699;725;100;100;355293,6875;6286497,5;356013;6281482;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232271;23227102;2322710202;23227102021;725;699;100;100;356013;6281482;355293,875;6286497;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232271;23227103;2322710301;23227103011;699;497;100;72;355293,6875;6286497,5;350288,1563;6300011;3;4;10;;;;;;;;;0;10;;0;;;;;;;;;;;;;;;;;
232271;23227103;2322710302;23227103021;497;699;72;100;350285,4063;6300026,5;354853,7813;6286318,5;3;1;3;;;;;;;;;0;5;;0;;;;;;;;;;;;;;;;;
232281;23228101;2322810101;23228101011;689;688;100;100;351272,8125;6282620;353147,125;6283619,5;2;1;3;;;;;;;;;9314;15;;0;;;;;;;;;;;;;;;;;
232281;23228101;2322810101;23228101012;688;508;100;72;353147,125;6283619,5;351119,25;6301171;4;0;0;;;;;;;;;;;;0;;4023;4001;2;;;;;;;;;;;;;
232281;23228101;2322810101;23228101013;508;666;72;331;351119,25;6301171;352335,8125;6303374,5;2;0;0;;;;;;;;;9663;15;;0;;;;;;;;;;;;;;;;;
232281;23228101;2322810102;23228101021;666;689;331;100;352317,25;6303379,5;351272,8125;6282620;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232281;23228102;2322810201;23228102011;689;689;100;100;351272,8125;6282620;351420,4688;6282349;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232281;23228102;2322810202;23228102021;689;689;100;100;351420,4688;6282349;351272,8125;6282620;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229001;2322900101;23229001011;689;689;100;100;351262,1563;6282618;351377,2813;6282614,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229001;2322900102;23229001021;689;689;100;100;351377,2813;6282614,5;351262,1563;6282618;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229001;2322900103;23229001031;689;689;100;100;351262,1563;6282618;351345,625;6282795;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229001;2322900104;23229001041;689;689;100;100;351345,625;6282795;351262,1563;6282618;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229002;2322900201;23229002011;689;689;100;100;351262,1563;6282618;351377,2813;6282614,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229002;2322900202;23229002021;689;689;100;100;351377,2813;6282614,5;351262,1563;6282618;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229004;2322900401;23229004011;689;689;100;100;351262,1563;6282618;351377,2813;6282614,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232290;23229004;2322900402;23229004021;689;689;100;100;351377,2813;6282614,5;351262,1563;6282618;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232301;23230101;2323010101;23230101011;724;6;100;70;353880,1563;6284809,5;343989,5;6297490,5;4;6;20;;;;;;;;;;;;0;;4019;1008;2;;H;;;;;;;;;;;
232301;23230101;2323010102;23230101021;129;724;328;100;343987,0938;6297431;353045,875;6284551;4;1;3;;;;;;;;;;;;0;;1008;4019;2;;D;;;;;;;;;;;
232301;23230101;2323010103;23230101031;724;6;100;70;353880,1563;6284809,5;343989,5;6297490,5;4;6;20;;;;;;;;;;;;0;;4019;1008;2;;H;;;;;;;;;;;
232301;23230103;2323010301;23230103011;724;724;100;100;;;;;9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232301;23230103;2323010302;23230103021;724;724;100;100;;;;;9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232301;23230103;2323010303;23230103031;724;700;100;100;353880,1563;6284809,5;355688,625;6284368,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232301;23230103;2323010304;23230103041;700;0;100;0;355688,625;6284368,5;;;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232301;23230103;2323010304;23230103042;0;20;0;70;;;346652,6875;6298320;4;0;0;;;;;;;;;;;;0;;4019;1013;2;;H;;;;;;;;;;;
232301;23230103;2323010305;23230103051;48;724;70;100;346590,25;6298257;353045,875;6284551;4;1;3;;;;;;;;;;;;0;;1013;4019;2;;D;;;;;;;;;;;
232311;23231102;2323110201;23231102011;687;712;100;100;349255,4063;6279662,5;354050,3125;6280096,5;14;2;5;;;;;;;;;;;15;0;600;;;;;;;;;;;;;;;;
232311;23231102;2323110202;23231102021;712;687;100;100;354050,3125;6280096,5;349109,75;6279587,5;14;1;3;;;;;;;;;;;10;0;600;;;;;;;;;;;;;;;;
232311;23231103;2323110301;23231103011;687;262;100;327;349255,4063;6279662,5;348871,625;6282600,5;3;3;10;;;;;;;;;0;15;;0;;;;;;;;;;;;;;;;;
232311;23231103;2323110301;23231103012;262;688;327;100;348871,625;6282600,5;353167,125;6283367;2;0;0;;;;;;;;;10524;10;;0;;;;;;;;;;;;;;;;;
232311;23231103;2323110301;23231103013;688;655;100;326;353167,125;6283367;346939,4688;6287637;4;1;2;;;;;;;;;;;;0;;4020;4105;2;;I;;;;;;;;;;;
232311;23231103;2323110302;23231103021;665;704;326;100;347455,8438;6287524,5;353280,6563;6283312,5;4;2;5;;;;;;;;;;;;0;;4105;4020;2;;K;;;;;;;;;;;
232311;23231103;2323110302;23231103022;704;255;100;327;353280,6563;6283312,5;349059;6279726;3;1;3;;;;;;;;;10733;10;;0;;;;;;;;;;;;;;;;;
232311;23231103;2323110302;23231103023;255;705;327;100;349059;6279726;349101,875;6279745,5;3;0;1;;;;;;;;;0;20;;0;;;;;;;;;;;;;;;;;
232322;23232201;2323220101;23232201011;714;718;100;100;354546,7813;6278983,5;353726,875;6280433;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232322;23232201;2323220102;23232201021;718;714;100;100;353726,875;6280433;354547,5625;6278982;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232322;23232202;2323220201;23232202011;714;104;100;338;354546,7813;6278983,5;344668,0313;6286057;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
232322;23232202;2323220202;23232202021;104;714;338;100;344668,0313;6286057;354547,5625;6278982;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
232322;23232204;2323220401;23232204011;714;710;100;100;354546,7813;6278983,5;353597,25;6281288;5;2;7;;;;;;;;;;;;0;;;;;;;4005;2;550;;;;;;;;
232322;23232204;2323220402;23232204021;710;716;100;100;353571,3125;6281297,5;354573,2188;6279186;5;6;30;;;;;;;;;;;;0;;;;;;;4005;10;550;;;;;;;;
232331;23233104;2323310401;23233104011;714;714;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232331;23233104;2323310402;23233104021;714;714;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232331;23233105;2323310501;23233105011;714;714;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232331;23233105;2323310502;23233105021;714;714;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232341;23234101;2323410101;23234101011;714;715;100;100;354358,7813;6279223,5;355956,7188;6279543,5;2;1;5;;;;;;;;;9227;5;;0;;;;;;;;;;;;;;;;;
232341;23234101;2323410102;23234101021;715;714;100;100;355985,2188;6279579,5;354281,5938;6279118;2;0;0;;;;;;;;;9227;5;;0;;;;;;;;;;;;;;;;;
232341;23234103;2323410301;23234103011;714;11;100;70;354358,7813;6279223,5;345111,7188;6297861;4;15;30;;;;;;;;;;;;0;;4023;1010;1;;H;;;;;;;;;;;
232341;23234103;2323410302;23234103021;15;712;70;100;344933,3438;6297783;353858,875;6280069;4;1;5;;;;;;;;;;;;0;;1010;4023;2;;D;;;;;;;;;;;
232351;23235101;2323510101;23235101011;719;690;100;100;352085,9375;6279064,5;353612,0625;6281024;5;1;3;;;;;;;;;;;;0;;;;;;;4030;10;500;;;;;;;;
232351;23235102;2323510201;23235102011;719;712;100;100;352085,9375;6279064,5;353808,4375;6280043;5;1;3;;;;;;;;;;;;0;;;;;;;SAN GERONIMO;5;500;;;;;;;;
232351;23235102;2323510201;23235102012;712;289;100;71;353808,4375;6280043;351917,875;6300478,5;4;0;0;;;;;;;;;;;;0;;4023;4002;2;;;;;;;;;;;;;
232351;23235102;2323510201;23235102013;289;497;71;72;351917,875;6300478,5;350831,9063;6299848;2;0;0;;;;;;;;;9647;15;;0;;;;;;;;;;;;;;;;;
232351;23235102;2323510202;23235102021;513;512;72;72;350751,5;6299527;352676,4375;6299716;3;2;6;;;;;;;;;9115;10;;0;;;;;;;;;;;;;;;;;
232351;23235102;2323510202;23235102022;512;712;72;100;352676,4375;6299716;353858,875;6280069;4;0;0;;;;;;;;;;;;0;;4003;4023;2;;;;;;;;;;;;;
232351;23235102;2323510202;23235102023;712;719;100;100;353858,875;6280069;352116,0938;6278933,5;5;0;0;;;;;;;;;;;;0;;;;;;;4030;5;500;;;;;;;;
232351;23235103;2323510301;23235103011;719;717;100;100;352085,9375;6279064,5;353230,9688;6280021,5;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232351;23235103;2323510302;23235103021;717;719;100;100;353230,9688;6280021,5;352146,5313;6279270;2;2;6;;;;;;;;;9245;10;;0;;;;;;;;;;;;;;;;;
232362;23236201;2323620101;23236201011;697;688;100;100;352595,8438;6282460,5;353167,125;6283367;2;1;5;;;;;;;;;10485;20;;0;;;;;;;;;;;;;;;;;
232362;23236201;2323620101;23236201012;688;266;100;92;353167,125;6283367;352732,7813;6299680;4;1;3;;;;;;;;;;;;0;;4020;4003;1;2;;;;;;;;;;;;
232362;23236201;2323620101;23236201013;266;504;92;72;352732,7813;6299680;351570,0938;6299208;3;0;2;;;;;;;;;9115;15;;0;;;;;;;;;;;;;;;;;
232362;23236201;2323620102;23236201021;504;722;72;100;351570,625;6299212;353468,1563;6282281,5;4;1;5;;;;;;;;;;;;0;;4003;4021;2;;;;;;;;;;;;;
232362;23236201;2323620103;23236201031;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232362;23236201;2323620104;23236201041;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232371;23237101;2323710101;23237101011;710;712;100;100;353506,7188;6282076,5;353858,875;6280069;4;2;10;;;;;;;;;;;;0;;4021;4023;2;;;;;;;;;;;;;
232371;23237101;2323710102;23237101021;691;706;100;100;353813,4375;6279916,5;351574,1563;6279348;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232371;23237101;2323710103;23237101031;706;710;100;100;351574,1563;6279348;353461;6282068;5;0;0;;;;;;;;;;;;0;;;;;;;4044;10;500;;;;;;;;
232371;23237102;2323710201;23237102011;710;447;100;91;353506,7188;6282076,5;348633,75;6297235;4;2;10;;;;;;;;;;;;0;;4021;5021;2;;J;;;;;;;;;;;
232371;23237102;2323710202;23237102021;447;722;91;100;348662,25;6297071,5;353468,1563;6282281,5;4;2;10;;;;;;;;;;;;0;;5021;4021;2;;P;;;;;;;;;;;
232371;23237103;2323710301;23237103011;710;497;100;72;353506,7188;6282076,5;350568,4063;6300840,5;4;2;10;;;;;;;;;;;;0;;4021;1020;2;;H;;;;;;;;;;;
232371;23237103;2323710302;23237103021;497;722;72;100;350489,25;6300910,5;353468,1563;6282281,5;4;1;5;;;;;;;;;;;;0;;1020;4021;2;;D;;;;;;;;;;;
232381;23238103;2323810301;23238103011;710;722;100;100;353550,4375;6282082,5;353420,1875;6282261;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232381;23238103;2323810302;23238103021;722;710;100;100;353420,1875;6282261;353550,4375;6282082,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239001;2323900101;23239001011;697;700;100;100;352829,375;6283065,5;355674,125;6284371;1;0;0;;;1;9;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239001;2323900102;23239001021;700;697;100;100;355674,125;6284371;352829,375;6283065,5;1;0;0;;;1;9;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239002;2323900201;23239002011;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239002;2323900202;23239002021;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239003;2323900301;23239003011;697;18;100;70;352829,375;6283065,5;346294;6298211,5;4;5;10;;;;;;;;;;;;0;;4020;1012;2;;"J;O";;;;;;;;;;;
232390;23239003;2323900302;23239003021;18;704;70;100;346139,2813;6298180;353280,6563;6283312,5;4;0;0;;;;;;;;;;;;0;;1012;4020;2;;"C;P";;;;;;;;;;;
232390;23239004;2323900401;23239004011;697;18;100;70;352829,375;6283065,5;346294;6298211,5;4;5;10;;;;;;;;;;;;0;;4020;1012;2;;"J;O";;;;;;;;;;;
232390;23239004;2323900402;23239004021;18;704;70;100;346139,2813;6298180;353280,6563;6283312,5;4;0;0;;;;;;;;;;;;0;;1012;4020;2;;"C;P";;;;;;;;;;;
232390;23239005;2323900501;23239005011;697;211;100;93;352829,375;6283065,5;352833,1875;6285356,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239005;2323900502;23239005021;211;697;93;100;352833,1875;6285356,5;352829,375;6283065,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239006;2323900601;23239006011;697;688;100;100;352829,375;6283065,5;352219,7188;6283194;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232390;23239006;2323900602;23239006021;688;697;100;100;352219,7188;6283194;352829,375;6283065,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232401;23240101;2324010101;23240101011;697;598;100;329;352840,4063;6282987,5;347415,5313;6305004;4;8;15;;;;;;;;;;;;0;;4020;2001;3;;"J;N";;;;;;;;;;;
232401;23240101;2324010101;23240101012;598;728;329;76;347415,5313;6305004;341320,5;6316891;14;0;0;;;;;;;;;;;15;0;850;;;;;;;;;;;;;;;;
232401;23240101;2324010101;23240101013;728;734;76;76;341320,5;6316891;341562,5938;6315772,5;11;0;0;;;;;;;;;;;2;0;350;;;;;;;;;;;;;;;;
232401;23240101;2324010102;23240101021;0;734;0;76;0;0;341562,5938;6315772,5;11;0;0;;;;;;;;;;;2;0;350;;;;;;;;;;;;;;;;
232401;23240101;2324010102;23240101022;734;578;76;329;341562,5938;6315772,5;346904,9375;6305278;14;0;0;;;;;;;;;;;20;0;850;;;;;;;;;;;;;;;;
232401;23240101;2324010102;23240101023;578;704;329;100;346904,9375;6305278;353280,6563;6283312,5;4;0;0;;;;;;;;;;;;0;;2001;4020;2;;"E;P";;;;;;;;;;;
232401;23240102;2324010201;23240102011;697;689;100;100;352840,4063;6282987,5;351301,6563;6283026,5;2;3;7;;;;;;;;;10524;20;;0;;;;;;;;;;;;;;;;;
232401;23240102;2324010202;23240102021;712;697;100;100;353808,4375;6280043;352689,1875;6283277;2;0;0;;;;;;;;;10524;10;;0;;;;;;;;;;;;;;;;;
232401;23240102;2324010203;23240102031;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232401;23240102;2324010204;23240102041;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232411;23241101;2324110101;23241101011;697;621;100;335;352840,2813;6282996,5;348726,6875;6292524,5;1;0;0;;;1;9;;;;;;;;0;;;;;;;;;;;;;;;;;
232411;23241101;2324110102;23241101021;621;697;335;100;348726,6875;6292524,5;352840,2813;6282996,5;1;0;0;;;1;9;;;;;;;;0;;;;;;;;;;;;;;;;;
232411;23241102;2324110201;23241102011;697;193;100;93;352840,2813;6282996,5;352121,125;6288194;3;2;6;;;;;;;;;10523;10;;0;;;;;;;;;;;;;;;;;
232411;23241102;2324110201;23241102012;193;190;93;93;352121,125;6288194;353577,9063;6288183;2;0;0;;;;;;;;;10372;10;;0;;;;;;;;;;;;;;;;;
232411;23241102;2324110202;23241102021;190;629;93;335;353577,9063;6288183;348577,125;6292539;2;0;0;;;;;;;;;10847;10;;0;;;;;;;;;;;;;;;;;
232411;23241102;2324110203;23241102031;0;697;0;100;0;0;352840,2813;6282996,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242001;2324200101;23242001011;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242001;2324200102;23242001021;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242002;2324200201;23242002011;697;697;100;100;352515,6875;6281957;352346,5938;6282138;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242002;2324200202;23242002021;697;697;100;100;352346,5938;6282138;352515,6875;6281957;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242003;2324200301;23242003011;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232420;23242003;2324200302;23242003021;697;697;100;100;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
232430;23243001;2324300101;23243001011;685;623;100;335;350016,9063;6277881;348349,625;6290060;3;2;7;;;;;;;;;10725;30;;0;;;;;;;;;;;;;;;;;
232430;23243001;2324300102;23243001021;623;685;335;100;348349,625;6290060;350460,1563;6277940,5;3;1;3;;;;;;;;;10725;15;;0;;;;;;;;;;;;;;;;;
232430;23243002;2324300201;23243002011;685;660;100;326;350016,9063;6277881;348437,5625;6286381;3;3;10;;;;;;;;;10725;30;;0;;;;;;;;;;;;;;;;;
232430;23243002;2324300202;23243002021;660;685;326;100;348238,9375;6287380,5;350016,9063;6277881;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
